frame_index,frame_label,structure_path,selection_score
1851,set_000__step_00092600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00092600.cif,0.999605
937,set_000__step_00046900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00046900.cif,0.999605
2561,set_001__step_00128100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00128100.cif,0.999601
1458,set_000__step_00072950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00072950.cif,0.999601
2757,set_001__step_00137900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00137900.cif,0.999597
2693,set_001__step_00134700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00134700.cif,0.999596
1528,set_000__step_00076450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00076450.cif,0.999594
1998,set_000__step_00099950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00099950.cif,0.999594
2429,set_001__step_00121500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00121500.cif,0.999592
1702,set_000__step_00085150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00085150.cif,0.999589
1526,set_000__step_00076350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00076350.cif,0.999587
1669,set_000__step_00083500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083500.cif,0.999586
1740,set_000__step_00087050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00087050.cif,0.999586
541,set_000__step_00027100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00027100.cif,0.999585
1469,set_000__step_00073500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00073500.cif,0.999582
1989,set_000__step_00099500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00099500.cif,0.999580
2472,set_001__step_00123650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00123650.cif,0.999579
603,set_000__step_00030200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00030200.cif,0.999579
1721,set_000__step_00086100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086100.cif,0.999578
1353,set_000__step_00067700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00067700.cif,0.999577
1761,set_000__step_00088100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00088100.cif,0.999577
1836,set_000__step_00091850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00091850.cif,0.999575
1930,set_000__step_00096550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00096550.cif,0.999570
1776,set_000__step_00088850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00088850.cif,0.999569
427,set_000__step_00021400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00021400.cif,0.999565
622,set_000__step_00031150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00031150.cif,0.999563
430,set_000__step_00021550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00021550.cif,0.999563
546,set_000__step_00027350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00027350.cif,0.999563
1732,set_000__step_00086650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086650.cif,0.999561
474,set_000__step_00023750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00023750.cif,0.999558
2033,set_001__step_00101700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00101700.cif,0.999558
1835,set_000__step_00091800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00091800.cif,0.999557
2958,set_001__step_00147950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00147950.cif,0.999557
2113,set_001__step_00105700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00105700.cif,0.999552
772,set_000__step_00038650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00038650.cif,0.999549
1772,set_000__step_00088650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00088650.cif,0.999548
597,set_000__step_00029900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00029900.cif,0.999544
3071,set_001__step_00153600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00153600.cif,0.999542
2796,set_001__step_00139850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00139850.cif,0.999542
727,set_000__step_00036400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00036400.cif,0.999542
2828,set_001__step_00141450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00141450.cif,0.999540
2957,set_001__step_00147900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00147900.cif,0.999537
3568,set_001__step_00178450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00178450.cif,0.999536
2512,set_001__step_00125650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00125650.cif,0.999533
1537,set_000__step_00076900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00076900.cif,0.999528
607,set_000__step_00030400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00030400.cif,0.999526
975,set_000__step_00048800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00048800.cif,0.999524
3835,set_001__step_00191800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00191800.cif,0.999523
421,set_000__step_00021100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00021100.cif,0.999521
1189,set_000__step_00059500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00059500.cif,0.999520
1712,set_000__step_00085650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00085650.cif,0.999520
1758,set_000__step_00087950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00087950.cif,0.999520
2563,set_001__step_00128200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00128200.cif,0.999519
1297,set_000__step_00064900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00064900.cif,0.999518
1799,set_000__step_00090000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00090000.cif,0.999517
605,set_000__step_00030300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00030300.cif,0.999516
1777,set_000__step_00088900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00088900.cif,0.999515
2354,set_001__step_00117750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00117750.cif,0.999514
1507,set_000__step_00075400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075400.cif,0.999514
1516,set_000__step_00075850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075850.cif,0.999509
3745,set_001__step_00187300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00187300.cif,0.999509
1742,set_000__step_00087150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00087150.cif,0.999508
1931,set_000__step_00096600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00096600.cif,0.999501
2473,set_001__step_00123700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00123700.cif,0.999501
1738,set_000__step_00086950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086950.cif,0.999491
1613,set_000__step_00080700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00080700.cif,0.999490
1298,set_000__step_00064950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00064950.cif,0.999488
1719,set_000__step_00086000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086000.cif,0.999487
273,set_000__step_00013700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00013700.cif,0.999485
1691,set_000__step_00084600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00084600.cif,0.999485
1945,set_000__step_00097300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00097300.cif,0.999485
564,set_000__step_00028250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00028250.cif,0.999485
2369,set_001__step_00118500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00118500.cif,0.999484
1979,set_000__step_00099000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00099000.cif,0.999479
826,set_000__step_00041350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00041350.cif,0.999478
1789,set_000__step_00089500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00089500.cif,0.999477
1664,set_000__step_00083250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083250.cif,0.999476
3076,set_001__step_00153850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00153850.cif,0.999476
1970,set_000__step_00098550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00098550.cif,0.999476
830,set_000__step_00041550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00041550.cif,0.999474
1460,set_000__step_00073050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00073050.cif,0.999474
2367,set_001__step_00118400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00118400.cif,0.999473
2491,set_001__step_00124600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124600.cif,0.999470
274,set_000__step_00013750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00013750.cif,0.999466
1240,set_000__step_00062050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00062050.cif,0.999464
1558,set_000__step_00077950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00077950.cif,0.999456
2498,set_001__step_00124950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124950.cif,0.999455
784,set_000__step_00039250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00039250.cif,0.999453
1487,set_000__step_00074400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00074400.cif,0.999449
2552,set_001__step_00127650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00127650.cif,0.999449
1654,set_000__step_00082750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00082750.cif,0.999449
1544,set_000__step_00077250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00077250.cif,0.999447
1060,set_000__step_00053050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00053050.cif,0.999442
1471,set_000__step_00073600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00073600.cif,0.999441
1999,set_001__step_00100000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00100000.cif,0.999440
1884,set_000__step_00094250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00094250.cif,0.999436
2567,set_001__step_00128400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00128400.cif,0.999436
1033,set_000__step_00051700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00051700.cif,0.999432
1522,set_000__step_00076150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00076150.cif,0.999432
1737,set_000__step_00086900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086900.cif,0.999428
1969,set_000__step_00098500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00098500.cif,0.999427
766,set_000__step_00038350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00038350.cif,0.999426
2118,set_001__step_00105950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00105950.cif,0.999424
1720,set_000__step_00086050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086050.cif,0.999423
979,set_000__step_00049000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00049000.cif,0.999418
986,set_000__step_00049350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00049350.cif,0.999414
2417,set_001__step_00120900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00120900.cif,0.999412
2020,set_001__step_00101050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00101050.cif,0.999411
2619,set_001__step_00131000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00131000.cif,0.999409
2625,set_001__step_00131300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00131300.cif,0.999406
3004,set_001__step_00150250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00150250.cif,0.999404
1739,set_000__step_00087000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00087000.cif,0.999403
2812,set_001__step_00140650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00140650.cif,0.999400
2292,set_001__step_00114650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00114650.cif,0.999399
598,set_000__step_00029950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00029950.cif,0.999398
2813,set_001__step_00140700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00140700.cif,0.999398
453,set_000__step_00022700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00022700.cif,0.999395
1468,set_000__step_00073450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00073450.cif,0.999394
1728,set_000__step_00086450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086450.cif,0.999393
1087,set_000__step_00054400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00054400.cif,0.999392
2009,set_001__step_00100500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00100500.cif,0.999389
1657,set_000__step_00082900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00082900.cif,0.999385
936,set_000__step_00046850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00046850.cif,0.999384
1840,set_000__step_00092050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00092050.cif,0.999383
1517,set_000__step_00075900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075900.cif,0.999378
1668,set_000__step_00083450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083450.cif,0.999378
1015,set_000__step_00050800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00050800.cif,0.999378
1170,set_000__step_00058550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00058550.cif,0.999377
823,set_000__step_00041200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00041200.cif,0.999375
1084,set_000__step_00054250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00054250.cif,0.999374
1978,set_000__step_00098950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00098950.cif,0.999367
2370,set_001__step_00118550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00118550.cif,0.999367
1502,set_000__step_00075150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075150.cif,0.999367
1883,set_000__step_00094200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00094200.cif,0.999365
735,set_000__step_00036800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00036800.cif,0.999363
2294,set_001__step_00114750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00114750.cif,0.999358
846,set_000__step_00042350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00042350.cif,0.999357
2611,set_001__step_00130600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00130600.cif,0.999357
1505,set_000__step_00075300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075300.cif,0.999354
1716,set_000__step_00085850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00085850.cif,0.999354
2582,set_001__step_00129150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00129150.cif,0.999354
1726,set_000__step_00086350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086350.cif,0.999351
1972,set_000__step_00098650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00098650.cif,0.999350
1291,set_000__step_00064600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00064600.cif,0.999349
1147,set_000__step_00057400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00057400.cif,0.999347
1942,set_000__step_00097150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00097150.cif,0.999345
3067,set_001__step_00153400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00153400.cif,0.999343
1670,set_000__step_00083550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083550.cif,0.999341
602,set_000__step_00030150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00030150.cif,0.999340
508,set_000__step_00025450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00025450.cif,0.999336
1782,set_000__step_00089150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00089150.cif,0.999334
734,set_000__step_00036750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00036750.cif,0.999332
1317,set_000__step_00065900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00065900.cif,0.999331
1013,set_000__step_00050700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00050700.cif,0.999330
779,set_000__step_00039000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00039000.cif,0.999330
1138,set_000__step_00056950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00056950.cif,0.999327
1946,set_000__step_00097350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00097350.cif,0.999325
2572,set_001__step_00128650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00128650.cif,0.999324
2112,set_001__step_00105650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00105650.cif,0.999323
3068,set_001__step_00153450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00153450.cif,0.999321
1436,set_000__step_00071850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00071850.cif,0.999319
1833,set_000__step_00091700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00091700.cif,0.999318
433,set_000__step_00021700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00021700.cif,0.999318
2492,set_001__step_00124650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124650.cif,0.999317
1437,set_000__step_00071900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00071900.cif,0.999311
2489,set_001__step_00124500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124500.cif,0.999309
2897,set_001__step_00144900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00144900.cif,0.999309
