frame_index,frame_label,structure_path,selection_score
3006,set_001__step_00150350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00150350.cif,0.999307
731,set_000__step_00036600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00036600.cif,0.999304
843,set_000__step_00042200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00042200.cif,0.999300
2912,set_001__step_00145650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00145650.cif,0.999300
1048,set_000__step_00052450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00052450.cif,0.999299
974,set_000__step_00048750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00048750.cif,0.999298
2546,set_001__step_00127350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00127350.cif,0.999293
551,set_000__step_00027600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00027600.cif,0.999291
3070,set_001__step_00153550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00153550.cif,0.999290
2759,set_001__step_00138000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00138000.cif,0.999289
600,set_000__step_00030050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00030050.cif,0.999287
1817,set_000__step_00090900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00090900.cif,0.999286
963,set_000__step_00048200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00048200.cif,0.999286
1700,set_000__step_00085050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00085050.cif,0.999286
3978,set_001__step_00198950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00198950.cif,0.999285
1355,set_000__step_00067800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00067800.cif,0.999281
935,set_000__step_00046800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00046800.cif,0.999280
2919,set_001__step_00146000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00146000.cif,0.999278
3954,set_001__step_00197750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00197750.cif,0.999278
2034,set_001__step_00101750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00101750.cif,0.999277
2030,set_001__step_00101550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00101550.cif,0.999275
2827,set_001__step_00141400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00141400.cif,0.999274
1663,set_000__step_00083200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083200.cif,0.999271
565,set_000__step_00028300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00028300.cif,0.999270
1665,set_000__step_00083300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083300.cif,0.999270
1889,set_000__step_00094500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00094500.cif,0.999265
1082,set_000__step_00054150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00054150.cif,0.999265
2955,set_001__step_00147800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00147800.cif,0.999265
1797,set_000__step_00089900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00089900.cif,0.999257
993,set_000__step_00049700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00049700.cif,0.999257
1937,set_000__step_00096900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00096900.cif,0.999255
1806,set_000__step_00090350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00090350.cif,0.999240
2490,set_001__step_00124550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124550.cif,0.999236
2528,set_001__step_00126450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00126450.cif,0.999236
737,set_000__step_00036900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00036900.cif,0.999232
3599,set_001__step_00180000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00180000.cif,0.999231
1645,set_000__step_00082300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00082300.cif,0.999230
2116,set_001__step_00105850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00105850.cif,0.999230
1352,set_000__step_00067650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00067650.cif,0.999229
1640,set_000__step_00082050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00082050.cif,0.999228
617,set_000__step_00030900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00030900.cif,0.999228
2123,set_001__step_00106200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00106200.cif,0.999226
1765,set_000__step_00088300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00088300.cif,0.999225
2987,set_001__step_00149400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00149400.cif,0.999223
1711,set_000__step_00085600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00085600.cif,0.999222
769,set_000__step_00038500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00038500.cif,0.999220
2447,set_001__step_00122400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00122400.cif,0.999219
929,set_000__step_00046500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00046500.cif,0.999212
1792,set_000__step_00089650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00089650.cif,0.999211
3997,set_001__step_00199900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00199900.cif,0.999210
566,set_000__step_00028350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00028350.cif,0.999208
1801,set_000__step_00090100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00090100.cif,0.999200
2296,set_001__step_00114850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00114850.cif,0.999195
429,set_000__step_00021500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00021500.cif,0.999193
2798,set_001__step_00139950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00139950.cif,0.999190
1571,set_000__step_00078600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00078600.cif,0.999188
2484,set_001__step_00124250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124250.cif,0.999186
1496,set_000__step_00074850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00074850.cif,0.999186
2669,set_001__step_00133500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00133500.cif,0.999184
2197,set_001__step_00109900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00109900.cif,0.999183
502,set_000__step_00025150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00025150.cif,0.999183
1429,set_000__step_00071500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00071500.cif,0.999181
1634,set_000__step_00081750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00081750.cif,0.999180
2801,set_001__step_00140100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00140100.cif,0.999177
1280,set_000__step_00064050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00064050.cif,0.999176
2667,set_001__step_00133400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00133400.cif,0.999175
1506,set_000__step_00075350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075350.cif,0.999171
1470,set_000__step_00073550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00073550.cif,0.999166
2114,set_001__step_00105750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00105750.cif,0.999165
1690,set_000__step_00084550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00084550.cif,0.999162
1509,set_000__step_00075500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075500.cif,0.999161
589,set_000__step_00029500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00029500.cif,0.999161
1655,set_000__step_00082800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00082800.cif,0.999161
1983,set_000__step_00099200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00099200.cif,0.999160
2566,set_001__step_00128350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00128350.cif,0.999159
1887,set_000__step_00094400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00094400.cif,0.999158
568,set_000__step_00028450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00028450.cif,0.999156
2513,set_001__step_00125700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00125700.cif,0.999156
831,set_000__step_00041600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00041600.cif,0.999154
2829,set_001__step_00141500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00141500.cif,0.999154
2586,set_001__step_00129350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00129350.cif,0.999151
1995,set_000__step_00099800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00099800.cif,0.999148
544,set_000__step_00027250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00027250.cif,0.999147
2959,set_001__step_00148000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00148000.cif,0.999146
2511,set_001__step_00125600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00125600.cif,0.999144
1476,set_000__step_00073850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00073850.cif,0.999143
3977,set_001__step_00198900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00198900.cif,0.999141
1710,set_000__step_00085550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00085550.cif,0.999140
1923,set_000__step_00096200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00096200.cif,0.999137
3175,set_001__step_00158800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00158800.cif,0.999136
2816,set_001__step_00140850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00140850.cif,0.999134
2878,set_001__step_00143950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00143950.cif,0.999130
1673,set_000__step_00083700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083700.cif,0.999126
2721,set_001__step_00136100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00136100.cif,0.999123
1821,set_000__step_00091100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00091100.cif,0.999122
1357,set_000__step_00067900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00067900.cif,0.999120
1766,set_000__step_00088350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00088350.cif,0.999112
2665,set_001__step_00133300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00133300.cif,0.999111
1169,set_000__step_00058500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00058500.cif,0.999109
739,set_000__step_00037000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00037000.cif,0.999108
967,set_000__step_00048400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00048400.cif,0.999104
965,set_000__step_00048300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00048300.cif,0.999103
2448,set_001__step_00122450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00122450.cif,0.999102
1359,set_000__step_00068000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00068000.cif,0.999101
1965,set_000__step_00098300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00098300.cif,0.999101
763,set_000__step_00038200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00038200.cif,0.999099
2428,set_001__step_00121450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00121450.cif,0.999098
275,set_000__step_00013800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00013800.cif,0.999098
2032,set_001__step_00101650,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00101650.cif,0.999098
1638,set_000__step_00081950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00081950.cif,0.999097
1387,set_000__step_00069400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00069400.cif,0.999091
2117,set_001__step_00105900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00105900.cif,0.999091
1936,set_000__step_00096850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00096850.cif,0.999088
1239,set_000__step_00062000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00062000.cif,0.999084
1709,set_000__step_00085500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00085500.cif,0.999081
1671,set_000__step_00083600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00083600.cif,0.999075
938,set_000__step_00046950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00046950.cif,0.999069
1510,set_000__step_00075550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00075550.cif,0.999069
1547,set_000__step_00077400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00077400.cif,0.999068
3878,set_001__step_00193950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00193950.cif,0.999064
1775,set_000__step_00088800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00088800.cif,0.999063
733,set_000__step_00036700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00036700.cif,0.999062
1843,set_000__step_00092200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00092200.cif,0.999061
3598,set_001__step_00179950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00179950.cif,0.999060
3877,set_001__step_00193900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00193900.cif,0.999059
1315,set_000__step_00065800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00065800.cif,0.999057
1630,set_000__step_00081550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00081550.cif,0.999056
1548,set_000__step_00077450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00077450.cif,0.999056
1375,set_000__step_00068800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00068800.cif,0.999052
2756,set_001__step_00137850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00137850.cif,0.999052
684,set_000__step_00034250,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00034250.cif,0.999046
618,set_000__step_00030950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00030950.cif,0.999045
973,set_000__step_00048700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00048700.cif,0.999044
2938,set_001__step_00146950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00146950.cif,0.999041
2569,set_001__step_00128500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00128500.cif,0.999039
1393,set_000__step_00069700,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00069700.cif,0.999037
1427,set_000__step_00071400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00071400.cif,0.999036
2880,set_001__step_00144050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00144050.cif,0.999036
1741,set_000__step_00087100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00087100.cif,0.999035
2485,set_001__step_00124300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124300.cif,0.999034
2496,set_001__step_00124850,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00124850.cif,0.999033
1409,set_000__step_00070500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00070500.cif,0.999032
1727,set_000__step_00086400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086400.cif,0.999030
2000,set_001__step_00100050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00100050.cif,0.999030
728,set_000__step_00036450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00036450.cif,0.999025
1731,set_000__step_00086600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00086600.cif,0.999023
382,set_000__step_00019150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00019150.cif,0.999022
2666,set_001__step_00133350,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00133350.cif,0.999022
3597,set_001__step_00179900,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00179900.cif,0.999020
1007,set_000__step_00050400,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00050400.cif,0.999019
2095,set_001__step_00104800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00104800.cif,0.999015
1489,set_000__step_00074500,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00074500.cif,0.999014
1519,set_000__step_00076000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00076000.cif,0.999014
2021,set_001__step_00101100,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00101100.cif,0.999011
2502,set_001__step_00125150,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00125150.cif,0.999009
1394,set_000__step_00069750,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00069750.cif,0.999006
2898,set_001__step_00144950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00144950.cif,0.999006
1788,set_000__step_00089450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00089450.cif,0.999002
775,set_000__step_00038800,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00038800.cif,0.999000
3085,set_001__step_00154300,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00154300.cif,0.999000
988,set_000__step_00049450,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00049450.cif,0.999000
1038,set_000__step_00051950,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00051950.cif,0.998996
2111,set_001__step_00105600,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00105600.cif,0.998996
1283,set_000__step_00064200,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00064200.cif,0.998996
780,set_000__step_00039050,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00039050.cif,0.998990
1039,set_000__step_00052000,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_000/step_00052000.cif,0.998989
2430,set_001__step_00121550,/home/jovyan/AIMD-data/enol/vdw-cal/ketone_dataset/cif_frames/set_001/step_00121550.cif,0.998979
